  2307  2.0289760E+09  0.070000000   3.25422  -4.13396  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17039E+09   2.3879049832E+50 1.18865E-14  9.73031E-01 7.33E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2308  2.0289793E+09  0.070000000   3.25422  -4.13396  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17038E+09   2.3878908873E+50 1.37368E-14  9.73013E-01 7.35E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2309  2.0289827E+09  0.070000000   3.25422  -4.13396  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17038E+09   2.3878767909E+50 1.58736E-14  9.72996E-01 7.37E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2310  2.0289860E+09  0.070000000   3.25422  -4.13396  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17038E+09   2.3878626939E+50 1.83446E-14  9.72979E-01 7.39E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2311  2.0289893E+09  0.070000000   3.25422  -4.13396  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17038E+09   2.3878485962E+50 2.11982E-14  9.72962E-01 7.41E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2312  2.0289926E+09  0.069999999   3.25422  -4.13396  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17038E+09   2.3878344981E+50 2.44984E-14  9.72945E-01 7.42E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2313  2.0289960E+09  0.069999999   3.25422  -4.13396  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17038E+09   2.3878203993E+50 2.83094E-14  9.72927E-01 7.44E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2314  2.0289993E+09  0.069999999   3.25422  -4.13396  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17038E+09   2.3878062999E+50 3.27170E-14  9.72910E-01 7.46E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2315  2.0290026E+09  0.069999999   3.25422  -4.13396  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17038E+09   2.3877922000E+50 3.78064E-14  9.72893E-01 7.48E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2316  2.0290060E+09  0.069999999   3.25422  -4.13396  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17038E+09   2.3877780994E+50 4.36930E-14  9.72876E-01 7.50E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
