  517   0.200  2.5975
  518   0.200  2.5985
  519   0.200  2.5995
  520   0.200  2.6005
  521   0.200  2.6015
  522   0.200  2.6025
  523   0.200  2.6035
  524   0.200  2.6045
  525   0.200  2.6055
  526   0.200  2.6065
  527   0.200  2.6075
  528   0.200  2.6085
  529   0.200  2.6095
  530   0.200  2.6105
  531   0.200  2.6115
  532   0.200  2.6125
  533   0.200  2.6135
  534   0.200  2.6145
  535   0.200  2.6155
  536   0.200  2.6165
  537   0.200  2.6175
  538   0.200  2.6185
  539   0.200  2.6195
  540   0.200  2.6205
  541   0.200  2.6215
  542   0.200  2.6225
  543   0.200  2.6235
  544   0.200  2.6245
  545   0.200  2.6255
  546   0.200  2.6265
  547   0.200  2.6275
  548   0.200  2.6285
  549   0.200  2.6295
  550   0.200  2.6305
  551   0.200  2.6315
  552   0.200  2.6325
  553   0.200  2.6335
  554   0.200  2.6345
  555   0.200  2.6355
  556   0.200  2.6365
  557   0.200  2.6375
  558   0.200  2.6385
  559   0.200  2.6395
  560   0.200  2.6405
  561   0.200  2.6415
  562   0.200  2.6425
  563   0.200  2.6435
  564   0.200  2.6445
  565   0.200  2.6455
  566   0.200  2.6465
  567   0.200  2.6475
  568   0.200  2.6485
  569   0.200  2.6495
  570   0.200  2.6505
  571   0.200  2.6515
  572   0.200  2.6525
  573   0.200  2.6535
  574   0.200  2.6545
  575   0.200  2.6555
  576   0.200  2.6565
  577   0.200  2.6575
  578   0.200  2.6585
  579   0.200  2.6595
  580   0.200  2.6605
  581   0.200  2.6615
  582   0.200  2.6625
  583   0.200  2.6635
  584   0.200  2.6645
  585   0.200  2.6655
  586   0.200  2.6665
  587   0.200  2.6675
  588   0.200  2.6685
  589   0.200  2.6695
  590   0.200  2.6705
  591   0.200  2.6715
  592   0.200  2.6725
  593   0.200  2.6735
  594   0.200  2.6745
  595   0.200  2.6755
  596   0.200  2.6765
  597   0.200  2.6775
  598   0.200  2.6785
  599   0.200  2.6795

  600   0.200  2.6805
  601   0.200  2.6815
  602   0.200  2.6825
  603   0.200  2.6835
  604   0.200  2.6845
  605   0.200  2.6855
  606   0.200  2.6865
  607   0.200  2.6875
  608   0.200  2.6885
  609   0.200  2.6895
  610   0.200  2.6905
  611   0.200  2.6915
  612   0.200  2.6925
  613   0.200  2.6935
  614   0.200  2.6945
  615   0.200  2.6955
  616   0.200  2.6965
  617   0.200  2.6975
  618   0.200  2.6985
  619   0.200  2.6995
  620   0.200  2.7005
  621   0.200  2.7015
  622   0.200  2.7025
  623   0.200  2.7035
  624   0.200  2.7045
  625   0.200  2.7055
  626   0.200  2.7065
  627   0.200  2.7075
  628   0.200  2.7085
  629   0.200  2.7095
  630   0.200  2.7105
  631   0.200  2.7115
  632   0.200  2.7125
  633   0.200  2.7135
  634   0.200  2.7145
  635   0.200  2.7155
  636   0.200  2.7165
  637   0.200  2.7175
  638   0.200  2.7185
  639   0.200  2.7195
  640   0.200  2.7205
  641   0.200  2.7215
  642   0.200  2.7225
  643   0.200  2.7235
  644   0.200  2.7245
  645   0.200  2.7255
  646   0.200  2.7265
  647   0.200  2.7275
  648   0.200  2.7285
  649   0.200  2.7295
  650   0.200  2.7305
  651   0.200  2.7315
  652   0.200  2.7325
  653   0.200  2.7335
  654   0.200  2.7345
  655   0.200  2.7355
  656   0.200  2.7365
  657   0.200  2.7375
  658   0.200  2.7385
  659   0.200  2.7395
  660   0.200  2.7405
  661   0.200  2.7415
  662   0.200  2.7425
  663   0.200  2.7435
  664   0.200  2.7445
  665   0.200  2.7455
  666   0.200  2.7465
  667   0.200  2.7475
  668   0.200  2.7485
  669   0.200  2.7495
  670   0.200  2.7505
  671   0.200  2.7515
  672   0.200  2.7525
  673   0.200  2.7535
  674   0.200  2.7545
  675   0.200  2.7555
  676   0.200  2.7565
  677   0.200  2.7575
  678   0.200  2.7585
  679   0.200  2.7595
  680   0.200  2.7605
  681   0.200  2.7615
  682   0.200  2.7625
  683   0.200  2.7635
  684   0.200  2.7645
  685   0.200  2.7655
  686   0.200  2.7665
  687   0.200  2.7675
  688   0.200  2.7685
  689   0.200  2.7695
  690   0.200  2.7705
  691   0.200  2.7715
  692   0.200  2.7725
  693   0.200  2.7735
  694   0.200  2.7745
  695   0.200  2.7755
  696   0.200  2.7765
  697   0.200  2.7775
  698   0.200  2.7785
  699   0.200  2.7795
  700   0.200  2.7805
  701   0.200  2.7815
  702   0.200  2.7825
  703   0.200  2.7835
  704   0.200  2.7845
  705   0.200  2.7855
  706   0.200  2.7865
  707   0.200  2.7875
  708   0.200  2.7885
  709   0.200  2.7895
  710   0.200  2.7905
  711   0.200  2.7915
  712   0.200  2.7925
  713   0.200  2.7935
  714   0.200  2.7945
  715   0.200  2.7955
  716   0.200  2.7965
  717   0.200  2.7975
  718   0.200  2.7985
  719   0.200  2.7995
  720   0.200  2.8005
  721   0.200  2.8015
  722   0.200  2.8025
  723   0.200  2.8035
  724   0.200  2.8045
  725   0.200  2.8055
  726   0.200  2.8065
  727   0.200  2.8075
  728   0.200  2.8085
  729   0.200  2.8095
  730   0.200  2.8105
  731   0.200  2.8115
  732   0.200  2.8125
  733   0.200  2.8135
  734   0.200  2.8145
  735   0.200  2.8155
  736   0.200  2.8165
  737   0.200  2.8175
  738   0.200  2.8185
  739   0.200  2.8195
  740   0.200  2.8205
  741   0.200  2.8215
  742   0.200  2.8225
  743   0.200  2.8235
  744   0.200  2.8245
  745   0.200  2.8255
  746   0.200  2.8265
  747   0.200  2.8275
  748   0.200  2.8285
  749   0.200  2.8295
  750   0.200  2.8305
  751   0.200  2.8315
  752   0.200  2.8325
  753   0.200  2.8335
  754   0.200  2.8345
  755   0.200  2.8355
  756   0.200  2.8365
  757   0.200  2.8375
  758   0.200  2.8385
  759   0.200  2.8395
  760   0.200  2.8405
  761   0.200  2.8415
  762   0.200  2.8425
  763   0.200  2.8435
  764   0.200  2.8445
  765   0.200  2.8455
  766   0.200  2.8465
  767   0.200  2.8475
  768   0.200  2.8485
  769   0.200  2.8495
  770   0.200  2.8505
  771   0.200  2.8515
  772   0.200  2.8525
  773   0.200  2.8535
  774   0.200  2.8545
  775   0.200  2.8555
  776   0.200  2.8565
  777   0.200  2.8575
  778   0.200  2.8585
  779   0.200  2.8595
  780   0.200  2.8605
  781   0.200  2.8615
  782   0.200  2.8625
  783   0.200  2.8635
  784   0.200  2.8645
  785   0.200  2.8655
  786   0.200  2.8665
  787   0.200  2.8675
  788   0.200  2.8685
  789   0.200  2.8695
  790   0.200  2.8705
  791   0.200  2.8715
  792   0.200  2.8725
  793   0.200  2.8735
  794   0.200  2.8745
  795   0.200  2.8755
  796   0.200  2.8765
  797   0.200  2.8775
  798   0.200  2.8785
  799   0.200  2.8795

  800   0.200  2.8805
  801   0.200  2.8815
  802   0.200  2.8825
  803   0.200  2.8835
  804   0.200  2.8845
  805   0.200  2.8855
  806   0.200  2.8865
  807   0.200  2.8875
  808   0.200  2.8885
  809   0.200  2.8895
  810   0.200  2.8905
  811   0.200  2.8915
  812   0.200  2.8925
  813   0.200  2.8935
  814   0.200  2.8945
  815   0.200  2.8955
  816   0.200  2.8965
  817   0.200  2.8975
  818   0.200  2.8985
  819   0.200  2.8995
  820   0.200  2.9005
  821   0.200  2.9015
  822   0.200  2.9025
  823   0.200  2.9035
  824   0.200  2.9045
  825   0.200  2.9055
  826   0.200  2.9065
  827   0.200  2.9075
  828   0.200  2.9085
  829   0.200  2.9095
  830   0.200  2.9105
  831   0.200  2.9115
  832   0.200  2.9125
  833   0.200  2.9135
  834   0.200  2.9145
  835   0.200  2.9155
  836   0.200  2.9165
  837   0.200  2.9175
  838   0.200  2.9185
  839   0.200  2.9195
  840   0.200  2.9205
  841   0.200  2.9215
  842   0.200  2.9225
  843   0.200  2.9235
  844   0.200  2.9245
  845   0.200  2.9255
  846   0.200  2.9265
  847   0.200  2.9275
  848   0.200  2.9285
  849   0.200  2.9295
  850   0.200  2.9305
  851   0.200  2.9315
  852   0.200  2.9325
  853   0.200  2.9335
  854   0.200  2.9345
  855   0.200  2.9355
  856   0.200  2.9365
  857   0.200  2.9375
  858   0.200  2.9385
  859   0.200  2.9395
  860   0.200  2.9405
  861   0.200  2.9415
  862   0.200  2.9425
  863   0.200  2.9435
  864   0.200  2.9445
  865   0.200  2.9455
  866   0.200  2.9465
  867   0.200  2.9475
  868   0.200  2.9485
  869   0.200  2.9495
  870   0.200  2.9505
  871   0.200  2.9515
  872   0.200  2.9525
  873   0.200  2.9535
  874   0.200  2.9545
  875   0.200  2.9555
  876   0.200  2.9565
  877   0.200  2.9575
  878   0.200  2.9585
  879   0.200  2.9595
  880   0.200  2.9605
  881   0.200  2.9615
  882   0.200  2.9625
  883   0.200  2.9635
  884   0.200  2.9645
  885   0.200  2.9655
  886   0.200  2.9665
  887   0.200  2.9675
  888   0.200  2.9685
  889   0.200  2.9695
  890   0.200  2.9705
  891   0.200  2.9715
  892   0.200  2.9725
  893   0.200  2.9735
  894   0.200  2.9745
  895   0.200  2.9755
  896   0.200  2.9765
  897   0.200  2.9775
  898   0.200  2.9785
  899   0.200  2.9795
  900   0.200  2.9805
  901   0.200  2.9815
